Namespace(Lambda_KL=0.1, Lambda_ST=0.1, Lambda_global=1000, all_use='no', aux_iter=16, batch_size=128, beta=0.5, checkpoint_dir='checkpoint', cuda=True, entropy_thr=0.7, epoch_decay=100, epr=1, init_tgt_port=0.2, load_checkpoint=None, lr=0.0005, max_epoch=500, max_mu=1, max_tgt_port=0.5, mu=1.1000000000000001e-05, n_samples=10, nclasses=10, ndomain=5, net='conv3_fc2', nfeat=2048, no_cuda=False, num_rounds=20, optimizer='adam', pho=1.1, ratio=0.3, record_folder='record', save_epoch=20, save_model=True, seed=1, sigma=0.05, target='mnistm', tgt_port_step=0.05, use_target=True)

  Train Epoch:   0 [  1/195.3125 (0.01%)]	Loss_cls_domain: 9.20876	Loss_cls_source: 9.20661	Loss_cls_target: 0.00000	Loss_local: 0.00034	Loss_ALM: 0.00198	 mu: 0.00001
  Train Epoch:  42 [ 31/195.3125 (0.16%)]	Loss_cls_domain: 0.02608	Loss_cls_source: 0.15088	Loss_cls_target: 0.00571	Loss_local: 0.00001	Loss_ALM: 178.61417	 mu: 1.00000
  Train Epoch:  42 [ 41/195.3125 (0.21%)]	Loss_cls_domain: 0.02579	Loss_cls_source: 0.23237	Loss_cls_target: 0.00535	Loss_local: 0.00001	Loss_ALM: 178.52534	 mu: 1.00000
  Train Epoch:  42 [ 51/195.3125 (0.26%)]	Loss_cls_domain: 0.02460	Loss_cls_source: 0.14123	Loss_cls_target: 0.00626	Loss_local: 0.00001	Loss_ALM: 178.16879	 mu: 1.00000
  Train Epoch:  42 [ 61/195.3125 (0.31%)]	Loss_cls_domain: 0.02462	Loss_cls_source: 0.05761	Loss_cls_target: 0.00638	Loss_local: 0.00001	Loss_ALM: 178.25339	 mu: 1.00000
  Train Epoch:  42 [ 71/195.3125 (0.36%)]	Loss_cls_domain: 0.02607	Loss_cls_source: 0.39991	Loss_cls_target: 0.00601	Loss_local: 0.00002	Loss_ALM: 178.92467	 mu: 1.00000
  Train Epoch:  42 [ 81/195.3125 (0.41%)]	Loss_cls_domain: 0.02518	Loss_cls_source: 0.20523	Loss_cls_target: 0.00588	Loss_local: 0.00001	Loss_ALM: 178.58640	 mu: 1.00000
  Train Epoch:  42 [ 91/195.3125 (0.47%)]	Loss_cls_domain: 0.02564	Loss_cls_source: 0.29324	Loss_cls_target: 0.00572	Loss_local: 0.00001	Loss_ALM: 178.70854	 mu: 1.00000
  Train Epoch:  42 [101/195.3125 (0.52%)]	Loss_cls_domain: 0.02577	Loss_cls_source: 0.22095	Loss_cls_target: 0.00626	Loss_local: 0.00001	Loss_ALM: 178.72601	 mu: 1.00000
  Train Epoch:  42 [111/195.3125 (0.57%)]	Loss_cls_domain: 0.02619	Loss_cls_source: 0.34372	Loss_cls_target: 0.00679	Loss_local: 0.00001	Loss_ALM: 178.86989	 mu: 1.00000
  Train Epoch:  42 [121/195.3125 (0.62%)]	Loss_cls_domain: 0.02500	Loss_cls_source: 0.24984	Loss_cls_target: 0.00666	Loss_local: 0.00001	Loss_ALM: 178.49924	 mu: 1.00000
  Train Epoch:  42 [131/195.3125 (0.67%)]	Loss_cls_domain: 0.02473	Loss_cls_source: 0.12890	Loss_cls_target: 0.00694	Loss_local: 0.00001	Loss_ALM: 178.47121	 mu: 1.00000
  Train Epoch:  42 [141/195.3125 (0.72%)]	Loss_cls_domain: 0.02568	Loss_cls_source: 0.32351	Loss_cls_target: 0.00620	Loss_local: 0.00001	Loss_ALM: 178.87250	 mu: 1.00000
  Train Epoch:  42 [151/195.3125 (0.77%)]	Loss_cls_domain: 0.02566	Loss_cls_source: 0.16414	Loss_cls_target: 0.00565	Loss_local: 0.00001	Loss_ALM: 178.60919	 mu: 1.00000
  Train Epoch:  42 [161/195.3125 (0.82%)]	Loss_cls_domain: 0.02642	Loss_cls_source: 0.34967	Loss_cls_target: 0.00701	Loss_local: 0.00002	Loss_ALM: 178.89053	 mu: 1.00000
  Train Epoch:  42 [171/195.3125 (0.88%)]	Loss_cls_domain: 0.02467	Loss_cls_source: 0.10527	Loss_cls_target: 0.00670	Loss_local: 0.00001	Loss_ALM: 178.32021	 mu: 1.00000
  Train Epoch:  42 [181/195.3125 (0.93%)]	Loss_cls_domain: 0.02603	Loss_cls_source: 0.19355	Loss_cls_target: 0.00633	Loss_local: 0.00001	Loss_ALM: 178.82204	 mu: 1.00000
  Train Epoch:  42 [191/195.3125 (0.98%)]	Loss_cls_domain: 0.02603	Loss_cls_source: 0.18642	Loss_cls_target: 0.00604	Loss_local: 0.00001	Loss_ALM: 178.73386	 mu: 1.00000
  Train Epoch:  42 [201/195.3125 (1.03%)]	Loss_cls_domain: 0.02555	Loss_cls_source: 0.12177	Loss_cls_target: 0.00654	Loss_local: 0.00001	Loss_ALM: 178.49020	 mu: 1.00000
  Train Epoch:  42 [211/195.3125 (1.08%)]	Loss_cls_domain: 0.02526	Loss_cls_source: 0.13481	Loss_cls_target: 0.00543	Loss_local: 0.00001	Loss_ALM: 178.39667	 mu: 1.00000
  Train Epoch:  42 [221/195.3125 (1.13%)]	Loss_cls_domain: 0.02436	Loss_cls_source: 0.08362	Loss_cls_target: 0.00688	Loss_local: 0.00001	Loss_ALM: 178.18364	 mu: 1.00000
  Train Epoch:  42 [231/195.3125 (1.18%)]	Loss_cls_domain: 0.02452	Loss_cls_source: 0.23149	Loss_cls_target: 0.00608	Loss_local: 0.00001	Loss_ALM: 178.21115	 mu: 1.00000
  Train Epoch:  43 [  1/195.3125 (0.01%)]	Loss_cls_domain: 0.02542	Loss_cls_source: 0.20081	Loss_cls_target: 0.00768	Loss_local: 0.00001	Loss_ALM: 178.72415	 mu: 1.00000
  Train Epoch:  43 [ 11/195.3125 (0.06%)]	Loss_cls_domain: 0.02437	Loss_cls_source: 0.10974	Loss_cls_target: 0.00516	Loss_local: 0.00001	Loss_ALM: 178.06738	 mu: 1.00000
  Train Epoch:  43 [ 21/195.3125 (0.11%)]	Loss_cls_domain: 0.02569	Loss_cls_source: 0.20331	Loss_cls_target: 0.00539	Loss_local: 0.00001	Loss_ALM: 178.58647	 mu: 1.00000
  Train Epoch:  43 [ 31/195.3125 (0.16%)]	Loss_cls_domain: 0.02553	Loss_cls_source: 0.30322	Loss_cls_target: 0.00650	Loss_local: 0.00001	Loss_ALM: 178.78702	 mu: 1.00000
  Train Epoch:  43 [ 41/195.3125 (0.21%)]	Loss_cls_domain: 0.02502	Loss_cls_source: 0.13859	Loss_cls_target: 0.00634	Loss_local: 0.00001	Loss_ALM: 178.43819	 mu: 1.00000
  Train Epoch:  43 [ 51/195.3125 (0.26%)]	Loss_cls_domain: 0.02466	Loss_cls_source: 0.14413	Loss_cls_target: 0.00634	Loss_local: 0.00001	Loss_ALM: 178.37274	 mu: 1.00000
  Train Epoch:  43 [ 61/195.3125 (0.31%)]	Loss_cls_domain: 0.02425	Loss_cls_source: 0.03830	Loss_cls_target: 0.00604	Loss_local: 0.00000	Loss_ALM: 178.29428	 mu: 1.00000
  Train Epoch:  43 [ 71/195.3125 (0.36%)]	Loss_cls_domain: 0.02547	Loss_cls_source: 0.29152	Loss_cls_target: 0.00550	Loss_local: 0.00001	Loss_ALM: 178.62299	 mu: 1.00000
  Train Epoch:  43 [ 81/195.3125 (0.41%)]	Loss_cls_domain: 0.02494	Loss_cls_source: 0.08638	Loss_cls_target: 0.00592	Loss_local: 0.00001	Loss_ALM: 178.51221	 mu: 1.00000
  Train Epoch:  43 [ 91/195.3125 (0.47%)]	Loss_cls_domain: 0.02571	Loss_cls_source: 0.42567	Loss_cls_target: 0.00578	Loss_local: 0.00001	Loss_ALM: 178.81311	 mu: 1.00000
  Train Epoch:  43 [101/195.3125 (0.52%)]	Loss_cls_domain: 0.02483	Loss_cls_source: 0.23914	Loss_cls_target: 0.00584	Loss_local: 0.00001	Loss_ALM: 178.42047	 mu: 1.00000
  Train Epoch:  43 [111/195.3125 (0.57%)]	Loss_cls_domain: 0.02432	Loss_cls_source: 0.08255	Loss_cls_target: 0.00640	Loss_local: 0.00001	Loss_ALM: 178.23779	 mu: 1.00000
  Train Epoch:  43 [121/195.3125 (0.62%)]	Loss_cls_domain: 0.02447	Loss_cls_source: 0.14205	Loss_cls_target: 0.00585	Loss_local: 0.00001	Loss_ALM: 178.25092	 mu: 1.00000
  Train Epoch:  43 [131/195.3125 (0.67%)]	Loss_cls_domain: 0.02556	Loss_cls_source: 0.25479	Loss_cls_target: 0.00605	Loss_local: 0.00001	Loss_ALM: 178.58691	 mu: 1.00000
  Train Epoch:  43 [141/195.3125 (0.72%)]	Loss_cls_domain: 0.02591	Loss_cls_source: 0.19253	Loss_cls_target: 0.00603	Loss_local: 0.00001	Loss_ALM: 178.65561	 mu: 1.00000
  Train Epoch:  43 [151/195.3125 (0.77%)]	Loss_cls_domain: 0.02541	Loss_cls_source: 0.11739	Loss_cls_target: 0.00658	Loss_local: 0.00001	Loss_ALM: 178.39818	 mu: 1.00000
  Train Epoch:  43 [161/195.3125 (0.82%)]	Loss_cls_domain: 0.02500	Loss_cls_source: 0.09247	Loss_cls_target: 0.00608	Loss_local: 0.00001	Loss_ALM: 178.25674	 mu: 1.00000
  Train Epoch:  43 [171/195.3125 (0.88%)]	Loss_cls_domain: 0.02603	Loss_cls_source: 0.36293	Loss_cls_target: 0.00687	Loss_local: 0.00001	Loss_ALM: 178.80234	 mu: 1.00000
  Train Epoch:  43 [181/195.3125 (0.93%)]	Loss_cls_domain: 0.02679	Loss_cls_source: 0.42334	Loss_cls_target: 0.00610	Loss_local: 0.00001	Loss_ALM: 178.84305	 mu: 1.00000
  Train Epoch:  43 [191/195.3125 (0.98%)]	Loss_cls_domain: 0.02546	Loss_cls_source: 0.13469	Loss_cls_target: 0.00598	Loss_local: 0.00001	Loss_ALM: 178.40451	 mu: 1.00000
  Train Epoch:  43 [201/195.3125 (1.03%)]	Loss_cls_domain: 0.02568	Loss_cls_source: 0.16434	Loss_cls_target: 0.00613	Loss_local: 0.00001	Loss_ALM: 178.57501	 mu: 1.00000
  Train Epoch:  43 [211/195.3125 (1.08%)]	Loss_cls_domain: 0.02492	Loss_cls_source: 0.16015	Loss_cls_target: 0.00716	Loss_local: 0.00001	Loss_ALM: 178.41344	 mu: 1.00000
  Train Epoch:  43 [221/195.3125 (1.13%)]	Loss_cls_domain: 0.02499	Loss_cls_source: 0.17649	Loss_cls_target: 0.00560	Loss_local: 0.00001	Loss_ALM: 178.38051	 mu: 1.00000
  Train Epoch:  43 [231/195.3125 (1.18%)]	Loss_cls_domain: 0.02528	Loss_cls_source: 0.27197	Loss_cls_target: 0.00532	Loss_local: 0.00001	Loss_ALM: 178.54855	 mu: 1.00000
  Train Epoch:  44 [  1/195.3125 (0.01%)]	Loss_cls_domain: 0.02491	Loss_cls_source: 0.25340	Loss_cls_target: 0.00585	Loss_local: 0.00001	Loss_ALM: 178.36957	 mu: 1.00000
  Train Epoch:  44 [ 11/195.3125 (0.06%)]	Loss_cls_domain: 0.02419	Loss_cls_source: 0.12841	Loss_cls_target: 0.00575	Loss_local: 0.00001	Loss_ALM: 178.11331	 mu: 1.00000
  Train Epoch:  44 [ 21/195.3125 (0.11%)]	Loss_cls_domain: 0.02500	Loss_cls_source: 0.30666	Loss_cls_target: 0.00629	Loss_local: 0.00001	Loss_ALM: 178.64130	 mu: 1.00000
  Train Epoch:  44 [ 31/195.3125 (0.16%)]	Loss_cls_domain: 0.02413	Loss_cls_source: 0.19193	Loss_cls_target: 0.00579	Loss_local: 0.00001	Loss_ALM: 178.19028	 mu: 1.00000
  Train Epoch:  44 [ 41/195.3125 (0.21%)]	Loss_cls_domain: 0.02477	Loss_cls_source: 0.19594	Loss_cls_target: 0.00599	Loss_local: 0.00001	Loss_ALM: 178.61865	 mu: 1.00000
  Train Epoch:  44 [ 51/195.3125 (0.26%)]	Loss_cls_domain: 0.02478	Loss_cls_source: 0.26278	Loss_cls_target: 0.00650	Loss_local: 0.00001	Loss_ALM: 178.66968	 mu: 1.00000
  Train Epoch:  44 [ 61/195.3125 (0.31%)]	Loss_cls_domain: 0.02471	Loss_cls_source: 0.27271	Loss_cls_target: 0.00651	Loss_local: 0.00001	Loss_ALM: 178.68060	 mu: 1.00000
  Train Epoch:  44 [ 71/195.3125 (0.36%)]	Loss_cls_domain: 0.02424	Loss_cls_source: 0.11923	Loss_cls_target: 0.00556	Loss_local: 0.00001	Loss_ALM: 178.38298	 mu: 1.00000
  Train Epoch:  44 [ 81/195.3125 (0.41%)]	Loss_cls_domain: 0.02430	Loss_cls_source: 0.09627	Loss_cls_target: 0.00629	Loss_local: 0.00001	Loss_ALM: 178.45836	 mu: 1.00000
  Train Epoch:  44 [ 91/195.3125 (0.47%)]	Loss_cls_domain: 0.02484	Loss_cls_source: 0.30321	Loss_cls_target: 0.00648	Loss_local: 0.00001	Loss_ALM: 178.69116	 mu: 1.00000
  Train Epoch:  44 [101/195.3125 (0.52%)]	Loss_cls_domain: 0.02423	Loss_cls_source: 0.15667	Loss_cls_target: 0.00597	Loss_local: 0.00001	Loss_ALM: 178.27150	 mu: 1.00000
  Train Epoch:  44 [111/195.3125 (0.57%)]	Loss_cls_domain: 0.02418	Loss_cls_source: 0.09478	Loss_cls_target: 0.00567	Loss_local: 0.00001	Loss_ALM: 178.19370	 mu: 1.00000
  Train Epoch:  44 [121/195.3125 (0.62%)]	Loss_cls_domain: 0.02453	Loss_cls_source: 0.26166	Loss_cls_target: 0.00628	Loss_local: 0.00001	Loss_ALM: 178.35468	 mu: 1.00000
  Train Epoch:  44 [131/195.3125 (0.67%)]	Loss_cls_domain: 0.02515	Loss_cls_source: 0.21803	Loss_cls_target: 0.00641	Loss_local: 0.00001	Loss_ALM: 178.72632	 mu: 1.00000
  Train Epoch:  44 [141/195.3125 (0.72%)]	Loss_cls_domain: 0.02547	Loss_cls_source: 0.44617	Loss_cls_target: 0.00620	Loss_local: 0.00001	Loss_ALM: 178.82722	 mu: 1.00000
  Train Epoch:  44 [151/195.3125 (0.77%)]	Loss_cls_domain: 0.02464	Loss_cls_source: 0.21753	Loss_cls_target: 0.00648	Loss_local: 0.00001	Loss_ALM: 178.60454	 mu: 1.00000
  Train Epoch:  44 [161/195.3125 (0.82%)]	Loss_cls_domain: 0.02490	Loss_cls_source: 0.23137	Loss_cls_target: 0.00767	Loss_local: 0.00001	Loss_ALM: 178.78214	 mu: 1.00000
  Train Epoch:  44 [171/195.3125 (0.88%)]	Loss_cls_domain: 0.02540	Loss_cls_source: 0.35783	Loss_cls_target: 0.00690	Loss_local: 0.00001	Loss_ALM: 178.91399	 mu: 1.00000
  Train Epoch:  44 [181/195.3125 (0.93%)]	Loss_cls_domain: 0.02510	Loss_cls_source: 0.25920	Loss_cls_target: 0.00560	Loss_local: 0.00001	Loss_ALM: 178.58669	 mu: 1.00000
  Train Epoch:  44 [191/195.3125 (0.98%)]	Loss_cls_domain: 0.02488	Loss_cls_source: 0.18097	Loss_cls_target: 0.00727	Loss_local: 0.00001	Loss_ALM: 178.61465	 mu: 1.00000
  Train Epoch:  44 [201/195.3125 (1.03%)]	Loss_cls_domain: 0.02453	Loss_cls_source: 0.25180	Loss_cls_target: 0.00495	Loss_local: 0.00001	Loss_ALM: 178.33324	 mu: 1.00000
  Train Epoch:  44 [211/195.3125 (1.08%)]	Loss_cls_domain: 0.02496	Loss_cls_source: 0.21626	Loss_cls_target: 0.00712	Loss_local: 0.00001	Loss_ALM: 178.59195	 mu: 1.00000
  Train Epoch:  44 [221/195.3125 (1.13%)]	Loss_cls_domain: 0.02511	Loss_cls_source: 0.34091	Loss_cls_target: 0.00582	Loss_local: 0.00001	Loss_ALM: 178.69989	 mu: 1.00000
  Train Epoch:  44 [231/195.3125 (1.18%)]	Loss_cls_domain: 0.02457	Loss_cls_source: 0.21501	Loss_cls_target: 0.00568	Loss_local: 0.00001	Loss_ALM: 178.27487	 mu: 1.00000
  Train Epoch:  45 [  1/195.3125 (0.01%)]	Loss_cls_domain: 0.02379	Loss_cls_source: 0.07986	Loss_cls_target: 0.00614	Loss_local: 0.00001	Loss_ALM: 178.13263	 mu: 1.00000
  Train Epoch:  45 [ 11/195.3125 (0.06%)]	Loss_cls_domain: 0.02376	Loss_cls_source: 0.10704	Loss_cls_target: 0.00639	Loss_local: 0.00001	Loss_ALM: 178.07990	 mu: 1.00000
  Train Epoch:  45 [ 21/195.3125 (0.11%)]	Loss_cls_domain: 0.02390	Loss_cls_source: 0.18970	Loss_cls_target: 0.00688	Loss_local: 0.00001	Loss_ALM: 178.30153	 mu: 1.00000
  Train Epoch:  45 [ 31/195.3125 (0.16%)]	Loss_cls_domain: 0.02549	Loss_cls_source: 0.41421	Loss_cls_target: 0.00614	Loss_local: 0.00001	Loss_ALM: 178.75458	 mu: 1.00000
  Train Epoch:  45 [ 41/195.3125 (0.21%)]	Loss_cls_domain: 0.02384	Loss_cls_source: 0.13216	Loss_cls_target: 0.00601	Loss_local: 0.00001	Loss_ALM: 178.20361	 mu: 1.00000
  Train Epoch:  45 [ 51/195.3125 (0.26%)]	Loss_cls_domain: 0.02467	Loss_cls_source: 0.19495	Loss_cls_target: 0.00547	Loss_local: 0.00001	Loss_ALM: 178.56288	 mu: 1.00000
  Train Epoch:  45 [ 61/195.3125 (0.31%)]	Loss_cls_domain: 0.02355	Loss_cls_source: 0.08862	Loss_cls_target: 0.00720	Loss_local: 0.00001	Loss_ALM: 178.20955	 mu: 1.00000
  Train Epoch:  45 [ 71/195.3125 (0.36%)]	Loss_cls_domain: 0.02493	Loss_cls_source: 0.30721	Loss_cls_target: 0.00632	Loss_local: 0.00001	Loss_ALM: 178.88216	 mu: 1.00000
  Train Epoch:  45 [ 81/195.3125 (0.41%)]	Loss_cls_domain: 0.02400	Loss_cls_source: 0.09726	Loss_cls_target: 0.00557	Loss_local: 0.00001	Loss_ALM: 178.39609	 mu: 1.00000
  Train Epoch:  45 [ 91/195.3125 (0.47%)]	Loss_cls_domain: 0.02420	Loss_cls_source: 0.18923	Loss_cls_target: 0.00591	Loss_local: 0.00001	Loss_ALM: 178.42587	 mu: 1.00000
  Train Epoch:  45 [101/195.3125 (0.52%)]	Loss_cls_domain: 0.02442	Loss_cls_source: 0.32647	Loss_cls_target: 0.00608	Loss_local: 0.00001	Loss_ALM: 178.65515	 mu: 1.00000
  Train Epoch:  45 [111/195.3125 (0.57%)]	Loss_cls_domain: 0.02479	Loss_cls_source: 0.20536	Loss_cls_target: 0.00728	Loss_local: 0.00001	Loss_ALM: 178.71463	 mu: 1.00000
  Train Epoch:  45 [121/195.3125 (0.62%)]	Loss_cls_domain: 0.02472	Loss_cls_source: 0.19758	Loss_cls_target: 0.00592	Loss_local: 0.00001	Loss_ALM: 178.64954	 mu: 1.00000
  Train Epoch:  45 [131/195.3125 (0.67%)]	Loss_cls_domain: 0.02507	Loss_cls_source: 0.20106	Loss_cls_target: 0.00751	Loss_local: 0.00001	Loss_ALM: 178.76282	 mu: 1.00000
  Train Epoch:  45 [141/195.3125 (0.72%)]	Loss_cls_domain: 0.02465	Loss_cls_source: 0.13516	Loss_cls_target: 0.00598	Loss_local: 0.00001	Loss_ALM: 178.47153	 mu: 1.00000
  Train Epoch:  45 [151/195.3125 (0.77%)]	Loss_cls_domain: 0.02516	Loss_cls_source: 0.17419	Loss_cls_target: 0.00666	Loss_local: 0.00001	Loss_ALM: 178.62476	 mu: 1.00000
  Train Epoch:  45 [161/195.3125 (0.82%)]	Loss_cls_domain: 0.02462	Loss_cls_source: 0.07853	Loss_cls_target: 0.00543	Loss_local: 0.00000	Loss_ALM: 178.40514	 mu: 1.00000
  Train Epoch:  45 [171/195.3125 (0.88%)]	Loss_cls_domain: 0.02521	Loss_cls_source: 0.26008	Loss_cls_target: 0.00603	Loss_local: 0.00001	Loss_ALM: 178.66537	 mu: 1.00000
  Train Epoch:  45 [181/195.3125 (0.93%)]	Loss_cls_domain: 0.02481	Loss_cls_source: 0.19137	Loss_cls_target: 0.00565	Loss_local: 0.00001	Loss_ALM: 178.47394	 mu: 1.00000
  Train Epoch:  45 [191/195.3125 (0.98%)]	Loss_cls_domain: 0.02446	Loss_cls_source: 0.10669	Loss_cls_target: 0.00680	Loss_local: 0.00001	Loss_ALM: 178.45609	 mu: 1.00000
  Train Epoch:  45 [201/195.3125 (1.03%)]	Loss_cls_domain: 0.02437	Loss_cls_source: 0.10985	Loss_cls_target: 0.00545	Loss_local: 0.00001	Loss_ALM: 178.32449	 mu: 1.00000
  Train Epoch:  45 [211/195.3125 (1.08%)]	Loss_cls_domain: 0.02467	Loss_cls_source: 0.32888	Loss_cls_target: 0.00615	Loss_local: 0.00001	Loss_ALM: 178.66991	 mu: 1.00000
  Train Epoch:  45 [221/195.3125 (1.13%)]	Loss_cls_domain: 0.02394	Loss_cls_source: 0.10848	Loss_cls_target: 0.00622	Loss_local: 0.00001	Loss_ALM: 178.29425	 mu: 1.00000
  Train Epoch:  45 [231/195.3125 (1.18%)]	Loss_cls_domain: 0.02469	Loss_cls_source: 0.30796	Loss_cls_target: 0.00592	Loss_local: 0.00001	Loss_ALM: 178.60028	 mu: 1.00000
  Train Epoch:  46 [  1/195.3125 (0.01%)]	Loss_cls_domain: 0.02474	Loss_cls_source: 0.14570	Loss_cls_target: 0.00510	Loss_local: 0.00001	Loss_ALM: 178.52942	 mu: 1.00000
  Train Epoch:  46 [ 11/195.3125 (0.06%)]	Loss_cls_domain: 0.02525	Loss_cls_source: 0.23561	Loss_cls_target: 0.00624	Loss_local: 0.00001	Loss_ALM: 178.68582	 mu: 1.00000
  Train Epoch:  46 [ 21/195.3125 (0.11%)]	Loss_cls_domain: 0.02416	Loss_cls_source: 0.18377	Loss_cls_target: 0.00591	Loss_local: 0.00001	Loss_ALM: 178.39438	 mu: 1.00000
  Train Epoch:  46 [ 31/195.3125 (0.16%)]	Loss_cls_domain: 0.02420	Loss_cls_source: 0.09119	Loss_cls_target: 0.00707	Loss_local: 0.00001	Loss_ALM: 178.40457	 mu: 1.00000
  Train Epoch:  46 [ 41/195.3125 (0.21%)]	Loss_cls_domain: 0.02465	Loss_cls_source: 0.18878	Loss_cls_target: 0.00522	Loss_local: 0.00001	Loss_ALM: 178.46233	 mu: 1.00000
  Train Epoch:  46 [ 51/195.3125 (0.26%)]	Loss_cls_domain: 0.02380	Loss_cls_source: 0.07770	Loss_cls_target: 0.00602	Loss_local: 0.00001	Loss_ALM: 178.18990	 mu: 1.00000
  Train Epoch:  46 [ 61/195.3125 (0.31%)]	Loss_cls_domain: 0.02417	Loss_cls_source: 0.15822	Loss_cls_target: 0.00638	Loss_local: 0.00001	Loss_ALM: 178.41731	 mu: 1.00000
  Train Epoch:  46 [ 71/195.3125 (0.36%)]	Loss_cls_domain: 0.02404	Loss_cls_source: 0.14421	Loss_cls_target: 0.00640	Loss_local: 0.00001	Loss_ALM: 178.26955	 mu: 1.00000
  Train Epoch:  46 [ 81/195.3125 (0.41%)]	Loss_cls_domain: 0.02395	Loss_cls_source: 0.03521	Loss_cls_target: 0.00577	Loss_local: 0.00000	Loss_ALM: 178.16501	 mu: 1.00000
  Train Epoch:  46 [ 91/195.3125 (0.47%)]	Loss_cls_domain: 0.02411	Loss_cls_source: 0.13845	Loss_cls_target: 0.00622	Loss_local: 0.00001	Loss_ALM: 178.33801	 mu: 1.00000
  Train Epoch:  46 [101/195.3125 (0.52%)]	Loss_cls_domain: 0.02411	Loss_cls_source: 0.13898	Loss_cls_target: 0.00593	Loss_local: 0.00001	Loss_ALM: 178.27524	 mu: 1.00000
  Train Epoch:  46 [111/195.3125 (0.57%)]	Loss_cls_domain: 0.02444	Loss_cls_source: 0.28888	Loss_cls_target: 0.00696	Loss_local: 0.00001	Loss_ALM: 178.63148	 mu: 1.00000
  Train Epoch:  46 [121/195.3125 (0.62%)]	Loss_cls_domain: 0.02410	Loss_cls_source: 0.11013	Loss_cls_target: 0.00619	Loss_local: 0.00001	Loss_ALM: 178.38753	 mu: 1.00000
  Train Epoch:  46 [131/195.3125 (0.67%)]	Loss_cls_domain: 0.02423	Loss_cls_source: 0.19400	Loss_cls_target: 0.00675	Loss_local: 0.00001	Loss_ALM: 178.40927	 mu: 1.00000
  Train Epoch:  46 [141/195.3125 (0.72%)]	Loss_cls_domain: 0.02412	Loss_cls_source: 0.09458	Loss_cls_target: 0.00609	Loss_local: 0.00001	Loss_ALM: 178.19524	 mu: 1.00000
  Train Epoch:  46 [151/195.3125 (0.77%)]	Loss_cls_domain: 0.02404	Loss_cls_source: 0.12921	Loss_cls_target: 0.00589	Loss_local: 0.00001	Loss_ALM: 178.17795	 mu: 1.00000
  Train Epoch:  46 [161/195.3125 (0.82%)]	Loss_cls_domain: 0.02449	Loss_cls_source: 0.15646	Loss_cls_target: 0.00705	Loss_local: 0.00001	Loss_ALM: 178.43443	 mu: 1.00000
  Train Epoch:  46 [171/195.3125 (0.88%)]	Loss_cls_domain: 0.02423	Loss_cls_source: 0.19855	Loss_cls_target: 0.00569	Loss_local: 0.00001	Loss_ALM: 178.26193	 mu: 1.00000
  Train Epoch:  46 [181/195.3125 (0.93%)]	Loss_cls_domain: 0.02557	Loss_cls_source: 0.32244	Loss_cls_target: 0.00684	Loss_local: 0.00001	Loss_ALM: 178.88316	 mu: 1.00000
  Train Epoch:  46 [191/195.3125 (0.98%)]	Loss_cls_domain: 0.02468	Loss_cls_source: 0.17239	Loss_cls_target: 0.00601	Loss_local: 0.00001	Loss_ALM: 178.42116	 mu: 1.00000
  Train Epoch:  46 [201/195.3125 (1.03%)]	Loss_cls_domain: 0.02430	Loss_cls_source: 0.10684	Loss_cls_target: 0.00546	Loss_local: 0.00001	Loss_ALM: 178.21556	 mu: 1.00000
  Train Epoch:  46 [211/195.3125 (1.08%)]	Loss_cls_domain: 0.02501	Loss_cls_source: 0.17269	Loss_cls_target: 0.00712	Loss_local: 0.00001	Loss_ALM: 178.61490	 mu: 1.00000
  Train Epoch:  46 [221/195.3125 (1.13%)]	Loss_cls_domain: 0.02424	Loss_cls_source: 0.21298	Loss_cls_target: 0.00510	Loss_local: 0.00001	Loss_ALM: 178.16176	 mu: 1.00000
  Train Epoch:  46 [231/195.3125 (1.18%)]	Loss_cls_domain: 0.02516	Loss_cls_source: 0.18882	Loss_cls_target: 0.00775	Loss_local: 0.00001	Loss_ALM: 178.83661	 mu: 1.00000
  Train Epoch:  47 [  1/195.3125 (0.01%)]	Loss_cls_domain: 0.02574	Loss_cls_source: 0.18828	Loss_cls_target: 0.00590	Loss_local: 0.00001	Loss_ALM: 178.79562	 mu: 1.00000
  Train Epoch:  47 [ 11/195.3125 (0.06%)]	Loss_cls_domain: 0.02430	Loss_cls_source: 0.07754	Loss_cls_target: 0.00716	Loss_local: 0.00001	Loss_ALM: 178.28363	 mu: 1.00000
  Train Epoch:  47 [ 21/195.3125 (0.11%)]	Loss_cls_domain: 0.02401	Loss_cls_source: 0.08905	Loss_cls_target: 0.00669	Loss_local: 0.00001	Loss_ALM: 178.17256	 mu: 1.00000
  Train Epoch:  47 [ 31/195.3125 (0.16%)]	Loss_cls_domain: 0.02391	Loss_cls_source: 0.07192	Loss_cls_target: 0.00540	Loss_local: 0.00001	Loss_ALM: 178.03363	 mu: 1.00000
  Train Epoch:  47 [ 41/195.3125 (0.21%)]	Loss_cls_domain: 0.02485	Loss_cls_source: 0.21544	Loss_cls_target: 0.00675	Loss_local: 0.00001	Loss_ALM: 178.67007	 mu: 1.00000
  Train Epoch:  47 [ 51/195.3125 (0.26%)]	Loss_cls_domain: 0.02478	Loss_cls_source: 0.18699	Loss_cls_target: 0.00552	Loss_local: 0.00001	Loss_ALM: 178.51208	 mu: 1.00000
